Instante	APCP	CAPE	CONVfrac	DLWRF	DSWRF	PEVAP	PRES	SPFH	TMP	UGRD	VGRD
1614	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1615	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1616	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1617	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1618	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1619	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1620	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1621	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1622	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1623	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1624	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1625	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1626	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1627	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1628	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1629	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1630	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1631	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1632	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1633	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1634	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1635	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1636	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1637	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1638	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1639	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1640	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1641	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1642	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1643	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1644	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1645	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1646	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1647	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1648	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1649	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1650	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1651	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1652	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1653	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1654	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1655	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1656	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1657	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1658	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1659	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1660	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1661	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1662	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1663	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1664	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1665	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1666	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1667	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1668	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1669	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1670	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1671	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1672	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1673	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1674	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1675	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1676	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1677	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1678	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1679	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1680	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1681	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1682	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1683	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1684	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1685	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1686	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1687	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1688	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1689	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1690	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1691	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1692	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1693	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
1694	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
1695	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
1696	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
1697	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
1698	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147746	0.148507	0.148548	0.148007	0.148535
1699	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1700	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1701	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1702	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1703	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1704	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1705	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1706	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1707	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1708	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1709	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1710	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1711	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1712	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1713	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1714	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1715	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1716	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1717	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1718	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1719	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1720	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1721	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1722	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
1723	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1724	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1725	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1726	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
1727	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1728	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1729	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1730	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1731	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1732	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1733	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1734	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1735	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
1736	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1737	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1738	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1739	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1740	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1741	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1742	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1743	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1744	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1745	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1746	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
1747	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1748	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1749	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1750	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1751	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1752	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1753	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1754	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1755	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1756	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1757	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1758	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1759	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1760	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1761	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1762	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1763	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1764	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1765	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1766	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1767	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1768	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1769	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1770	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1771	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1772	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1773	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1774	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1775	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1776	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1777	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147753	0.148507	0.148548	0.148007	0.148535
1778	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1779	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1780	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1781	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1782	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1783	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1784	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1785	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1786	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1787	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147752	0.148507	0.148548	0.148007	0.148535
1788	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1789	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1790	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1791	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1792	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1793	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1794	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1795	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1796	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1797	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1798	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1799	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1800	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1801	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1802	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1803	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1804	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1805	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1806	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
1807	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
